Symbol,Name,Last Sale,Market Cap,Sector,Industry
TFINP,Triumph Financial Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,$22.02,513830512.0,Finance,Major Banks
TFSL,TFS Financial Corporation Common Stock,$12.52,3514499892.0,Finance,Savings Institutions
TFX,Teleflex Incorporated Common Stock,$211.10,9943350838.0,Health Care,Medical/Dental Instruments
TG,Tredegar Corporation Common Stock,$5.18,178631746.0,Industrials,Metal Fabrications
TGAN,Transphorm Inc. Common Stock,$4.79,303045002.0,Technology,Semiconductors
TGI,Triumph Group Inc. Common Stock,$15.17,1168512196.0,Industrials,Aerospace
TGL,Treasure Global Inc. Common Stock,$3.58,4670822.0,Consumer Discretionary,Business Services
TGNA,TEGNA Inc,$13.54,2296455031.0,Industrials,Broadcasting
TGT,Target Corporation Common Stock,$146.78,67905796185.0,Consumer Discretionary,Department/Specialty Retail Stores
TGTX,TG Therapeutics Inc. Common Stock,$16.81,2597866905.0,Health Care,Biotechnology: Pharmaceutical Preparations
TH,Target Hospitality Corp. Common Stock,$7.62,764112813.0,Consumer Discretionary,Hotels/Resorts
THAR,Tharimmune Inc. Common Stock,$3.074,2416096.0,Health Care,Biotechnology: Pharmaceutical Preparations
THC,Tenet Healthcare Corporation Common Stock,$140.75,13748882250.0,Health Care,Hospital/Nursing Management
THCP,Thunder Bridge Capital Partners IV Inc. Class A Common Stock,$10.62,0.0,Industrials,Consumer Electronics/Appliances
THCPW,Thunder Bridge Capital Partners IV Inc. Warrant,$0.2293,0.0,Industrials,Consumer Electronics/Appliances
THFF,First Financial Corporation Indiana Common Stock,$36.26,428379012.0,Finance,Major Banks
THG,Hanover Insurance Group Inc,$124.36,4469864765.0,Finance,Property-Casualty Insurers
THMO,ThermoGenesis Holdings Inc. Common Stock,$0.40,3181112.0,Industrials,Medical Specialities
THO,Thor Industries Inc. Common Stock,$97.36,5179336932.0,Industrials,Homebuilding
THQ,abrdn Healthcare Opportunities Fund Shares of Beneficial Interest,$20.22,0.0,Finance,Finance Companies
THR,Thermon Group Holdings Inc. Common Stock,$30.86,1042054558.0,Energy,Industrial Machinery/Components
THRD,Third Harmonic Bio Inc. Common Stock,$13.94,570835514.0,Health Care,Biotechnology: Pharmaceutical Preparations
THRM,Gentherm Inc Common Stock,$52.98,1676548603.0,Consumer Discretionary,Auto Parts:O.E.M.
THRY,Thryv Holdings Inc. Common Stock,$19.54,700133871.0,Consumer Discretionary,Advertising
THS,Treehouse Foods Inc. Common Stock,$35.52,1868352000.0,Consumer Staples,Packaged Foods
THW,abrdn World Healthcare Fund Shares of Beneficial Interest,$12.97,0.0,Finance,Finance Companies
TIL,Instil Bio Inc. Common Stock,$10.76,69982104.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TILE,Interface Inc. Common Stock,$14.86,865488498.0,Consumer Discretionary,Home Furnishings
TIPT,Tiptree Inc. Common Stock,$17.14,630500128.0,Finance,Accident &Health Insurance
TISI,Team Inc. Common Stock,$8.41,37131840.0,Consumer Discretionary,Other Consumer Services
TITN,Titan Machinery Inc. Common Stock,$17.40,397029529.0,Consumer Discretionary,Other Specialty Stores
TIVC,Tivic Health Systems Inc. Common Stock,$0.397,2454886.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TJX,TJX Companies Inc. (The) Common Stock,$107.09,121027673116.0,Consumer Discretionary,Clothing/Shoe/Accessory Stores
TKNO,Alpha Teknova Inc. Common Stock,$1.74,71032693.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
TKO,TKO Group Holdings Inc. Class A Common Stock,$107.94,18382933910.0,Consumer Discretionary,Services-Misc. Amusement & Recreation
TKR,Timken Company (The) Common Stock,$84.33,5937885703.0,Industrials,Metal Fabrications
TLF,Tandy Leather Factory Inc. Common Stock,$4.45,37388775.0,Consumer Discretionary,Apparel
TLGY,TLGY Acquisition Corporation Class A Ordinary Share,$11.41,0.0,Finance,Blank Checks
TLIS,Talis Biomedical Corporation Common Stock,$9.15,16672700.0,Industrials,Biotechnology: Laboratory Analytical Instruments
TLPH,Talphera Inc. Common Stock,$0.983,16704096.0,Health Care,Biotechnology: Pharmaceutical Preparations
TLRY,Tilray Brands Inc. Common Stock ,$1.77,1314623512.0,Health Care, Medicinal Chemicals and Botanical Products 
TLS,Telos Corporation Common Stock,$4.08,292772632.0,Technology,EDP Services
TLSI,TriSalus Life Sciences Inc. Common Stock,$6.03,163770742.0,Health Care,Medical Specialities
TLSIW,TriSalus Life Sciences Inc. Warrant,$1.66,45084483.0,Health Care,Medical Specialities
TLYS,Tilly's Inc. Common Stock,$5.44,163644573.0,Consumer Discretionary,Clothing/Shoe/Accessory Stores
TMCI,Treace Medical Concepts Inc. Common Stock,$6.07,376389379.0,Health Care,Medical/Dental Instruments
TMDX,TransMedics Group Inc. Common Stock,$141.88,4673143556.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,$14.34,24608546059.0,Consumer Discretionary,Broadcasting
TMHC,Taylor Morrison Home Corporation Common Stock,$56.61,5987323986.0,Consumer Discretionary,Homebuilding
TMO,Thermo Fisher Scientific Inc Common Stock,$575.69,219750269988.0,Industrials,Industrial Machinery/Components
TMP,Tompkins Financial Corporation Common Stock,$45.50,655404113.0,Finance,Major Banks
TMTC,TMT Acquisition Corp Ordinary Shares,$10.96,0.0,Finance,Blank Checks
TMTCR,TMT Acquisition Corp Rights,$0.3725,10243750.0,Finance,Blank Checks
TMUS,T-Mobile US Inc. Common Stock,$173.79,203656551672.0,Telecommunications,Telecommunications Equipment
TNC,Tennant Company Common Stock,$100.24,1905307790.0,Industrials,Industrial Machinery/Components
TNDM,Tandem Diabetes Care Inc. Common Stock,$47.35,3058313677.0,Health Care,Medical/Dental Instruments
TNET,TriNet Group Inc. Common Stock,$104.42,5279877113.0,Consumer Discretionary,Business Services
TNGX,Tango Therapeutics Inc.,$7.61,813100054.0,Health Care,Biotechnology: Pharmaceutical Preparations
TNL,Travel   Leisure Co. Common  Stock,$45.73,3258881410.0,Consumer Discretionary,Hotels/Resorts
TNON,Tenon Medical Inc. Common Stock,$0.64,2386863.0,Health Care,Medical/Dental Instruments
TNONW,Tenon Medical Inc. Warrant,$0.053,197662.0,Health Care,Medical/Dental Instruments
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,$1.11,3314176.0,Health Care,Biotechnology: Pharmaceutical Preparations
TNYA,Tenaya Therapeutics Inc. Common Stock,$3.81,299151805.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TOI,The Oncology Institute Inc. Common Stock,$0.5321,39608419.0,Health Care,Medical/Nursing Services
TOIIW,The Oncology Institute Inc. Warrant,$0.0182,1354770.0,Health Care,Medical/Nursing Services
TOL,Toll Brothers Inc. Common Stock,$120.07,12325185500.0,Consumer Discretionary,Homebuilding
TOMZ,TOMI Environmental Solutions Inc. Common Stock,$0.9385,18727960.0,Industrials,Major Chemicals
TOON,Kartoon Studios Inc. Common Stock,$1.03,40569125.0,Consumer Discretionary,Movies/Entertainment
TOST,Toast Inc. Class A Common Stock,$22.60,12543000000.0,Technology,EDP Services
TOVX,Theriva Biologics Inc. Common Stock,$0.2405,4155208.0,Health Care,Biotechnology: Pharmaceutical Preparations
TOWN,TowneBank Common Stock,$26.62,1986313325.0,Finance,Major Banks
TPB,Turning Point Brands Inc. Common Stock,$31.41,553497785.0,Consumer Discretionary,Tobacco
TPC,Tutor Perini Corporation Common Stock,$19.87,1038886299.0,Consumer Discretionary,General Bldg Contractors - Nonresidential Bldgs
TPCS,TechPrecision Corporation Common stock,$3.85,33793113.0,Industrials,Metal Fabrications
TPG,TPG Inc. Class A Common Stock,$41.10,14991939400.0,Finance,Investment Managers
TPGXL,TPG Operating Group II L.P. 6.950% Fixed-Rate Junior Subordinated Notes due 2064,$26.13,9531371692.0,,
TPH,Tri Pointe Homes Inc. Common Stock,$38.19,3623367028.0,Consumer Discretionary,Homebuilding
TPIC,TPI Composites Inc. Common Stock,$4.80,227848814.0,Industrials,Industrial Machinery/Components
TPL,Texas Pacific Land Corporation Common Stock,$777.27,17869246869.0,Energy,Oil & Gas Production
TPR,Tapestry Inc. Common Stock,$42.83,9841188298.0,Consumer Discretionary,Apparel
TPST,Tempest Therapeutics Inc. Common Stock,$3.09,68651349.0,Health Care,Biotechnology: Pharmaceutical Preparations
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,$9.51,359914671.0,Consumer Discretionary,Other Consumer Services
TPX,Tempur Sealy International Inc. Common Stock,$50.07,8693415817.0,Consumer Discretionary,Home Furnishings
TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock,$15.47,0.0,Finance,Investment Managers
TR,Tootsie Roll Industries Inc. Common Stock,$28.78,2058406153.0,Consumer Staples,Specialty Foods
TRAK,ReposiTrak Inc. Common Stock,$16.03,292129005.0,Technology,EDP Services
TRAW,Traws Pharma Inc. Common Stock,$0.6047,15299520.0,Health Care,Biotechnology: Pharmaceutical Preparations
TRC,Tejon Ranch Co Common Stock,$16.80,450196992.0,Finance,Real Estate
TRDA,Entrada Therapeutics Inc. Common Stock,$15.88,536092539.0,Health Care,Biotechnology: Pharmaceutical Preparations
TREE,LendingTree Inc. Common Stock,$46.39,613485251.0,Finance,Finance: Consumer Services
TREX,Trex Company Inc. Common Stock,$85.79,9324751623.0,,
TRGP,Targa Resources Inc. Common Stock,$121.48,26934121027.0,Utilities,Natural Gas Distribution
TRI,Thomson Reuters Corp Common Shares,$170.33,76738870114.0,Consumer Discretionary,Publishing
TRIN,Trinity Capital Inc. Common Stock,$14.99,741683015.0,Finance,Finance: Consumer Services
TRINL,Trinity Capital Inc. 7.00% Notes Due 2025,$25.0601,1239936659.0,Finance,Finance: Consumer Services
TRINZ,Trinity Capital Inc. 7.875% Notes due 2029,$25.38,1255764838.0,Finance,Finance: Consumer Services
TRIP,TripAdvisor Inc. Common Stock,$18.71,2605925563.0,Technology,Computer Software: Programming Data Processing
TRMB,Trimble Inc. Common Stock,$56.09,13780593982.0,Industrials,Industrial Machinery/Components
TRMK,Trustmark Corporation Common Stock,$28.37,1736295775.0,Finance,Major Banks
TRML,Tourmaline Bio Inc. Common Stock,$16.19,415216981.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TRN,Trinity Industries Inc. Common Stock,$29.20,2389606382.0,Industrials,Railroads
TRNO,Terreno Realty Corporation Common Stock,$58.32,5639783229.0,Finance,Real Estate
TRNR,Interactive Strength Inc. Common Stock,$0.1074,2132520.0,Technology,Consumer Electronics/Appliances
TRNS,Transcat Inc. Common Stock,$124.95,1141271184.0,Industrials,Electrical Products
TRON,Corner Growth Acquisition Corp. 2 Class A Ordinary Share,$12.06,0.0,Finance,Blank Checks
TRONU,Corner Growth Acquisition Corp. 2 Units,$12.85,0.0,Finance,Blank Checks
TRONW,Corner Growth Acquisition Corp. 2 Warrants,$0.042,0.0,Finance,Blank Checks
TROW,T. Rowe Price Group Inc. Common Stock,$118.39,26436475516.0,Finance,Investment Bankers/Brokers/Service
TROX,Tronox Holdings plc Ordinary Shares (UK),$19.56,3087321569.0,Industrials,Major Chemicals
TRS,TriMas Corporation Common Stock,$26.07,1061917183.0,Industrials,Industrial Specialties
TRST,TrustCo Bank Corp NY Common Stock,$27.52,523552396.0,Finance,Major Banks
TRT,Trio-Tech International Common Stock,$6.23,26479400.0,Technology,Industrial Machinery/Components
TRTN^A,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares,$25.80,,,
TRTN^B,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares,$25.17,,,
TRTN^C,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares,$24.80,,,
TRTN^D,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares,$22.74,,,
TRTN^E,Triton International Limited 5.75% Series E Cumulative Redeemable Perpetual Preference Shares,$20.92,,,
TRTX,TPG RE Finance Trust Inc. Common Stock,$8.48,660358274.0,Real Estate,Real Estate Investment Trusts
TRTX^C,TPG RE Finance Trust Inc. 6.25% Series C Cumulative Redeemable Preferred Stock $0.001 par value per share,$17.00,,,
TRU,TransUnion Common Stock,$75.73,14706766000.0,Finance,Finance: Consumer Services
TRUE,TrueCar Inc. Common Stock,$2.98,273171057.0,Technology,Computer Software: Programming Data Processing
TRUG,TruGolf Holdings Inc. Class A Common Stock,$1.28,16966543.0,Consumer Discretionary,Recreational Games/Products/Toys
TRUP,Trupanion Inc. Common Stock,$27.50,1155563338.0,Health Care,Medical Specialities
TRV,The Travelers Companies Inc. Common Stock,$207.26,47461170426.0,Finance,Property-Casualty Insurers
TRVI,Trevi Therapeutics Inc. Common Stock,$2.84,200035664.0,Health Care,Biotechnology: Pharmaceutical Preparations
TRVN,Trevena Inc. Common Stock,$0.387,7097949.0,Health Care,Biotechnology: Pharmaceutical Preparations
TSBK,Timberland Bancorp Inc. Common Stock,$25.43,204013599.0,Finance,Banks
TSBX,Turnstone Biologics Corp. Common Stock,$2.84,65684809.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TSCO,Tractor Supply Company Common Stock,$279.91,30177207664.0,Consumer Discretionary,RETAIL: Building Materials
TSE,Trinseo PLC Ordinary Shares ,$2.94,103765039.0,Industrials,Major Chemicals
TSHA,Taysha Gene Therapies Inc. Common Stock,$3.91,731241455.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TSI,TCW Strategic Income Fund Inc. Common Stock,$4.70,0.0,Finance,Investment Managers
TSLA,Tesla Inc. Common Stock,$177.29,565412588447.0,Consumer Discretionary,Auto Manufacturing
TSN,Tyson Foods Inc. Common Stock,$54.73,19485242011.0,Consumer Staples,Meat/Poultry/Fish
TSQ,Townsquare Media Inc. Class A Common Stock,$10.73,162248148.0,Consumer Discretionary,Advertising
TSRI,TSR Inc. Common Stock,$13.30,28854962.0,Technology,EDP Services
TSVT,2seventy bio Inc. Common Stock ,$4.20,215902760.0,Health Care,Biotechnology: Pharmaceutical Preparations
TTC,Toro Company (The) Common Stock,$94.83,9850380429.0,Consumer Discretionary,Tools/Hardware
TTD,The Trade Desk Inc. Class A Common Stock,$97.46,47670320636.0,Technology,Computer Software: Programming Data Processing
TTEC,TTEC Holdings Inc. Common Stock,$6.84,325291009.0,Consumer Discretionary,Professional Services
TTEK,Tetra Tech Inc. Common Stock,$213.08,11399198292.0,Consumer Discretionary,Military/Government/Technical
TTGT,TechTarget Inc. Common Stock,$30.94,883294736.0,Telecommunications,Telecommunications Equipment
TTI,Tetra Technologies Inc. Common Stock,$3.48,456363007.0,Energy,Oil & Gas Production
TTMI,TTM Technologies Inc. Common Stock,$18.72,1905250314.0,Technology,Electrical Products
TTNP,Titan Pharmaceuticals Inc. Common Stock,$6.94,6344784.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TTOO,T2 Biosystems Inc. Common Stock,$4.79,42118231.0,Health Care,Medical/Dental Instruments
TTP,Tortoise Pipeline & Energy Fund Inc. Common Stock,$34.01,0.0,Finance,Trusts Except Educational Religious and Charitable
TTSH,Tile Shop Holdings Inc. Common Stock,$6.63,295208666.0,Consumer Discretionary,Home Furnishings
TTWO,Take-Two Interactive Software Inc. Common Stock,$159.67,27365104583.0,Technology,Computer Software: Prepackaged Software
TUP,Tupperware Brands Corporation Common Stock,$1.54,71657144.0,Industrials,Plastic Products
TURN,180 Degree Capital Corp. Common Stock,$3.783,37830533.0,Finance,Finance/Investors Services
TUSK,Mammoth Energy Services Inc. Common Stock,$3.59,172349865.0,Energy,Oilfield Services/Equipment
TVC,Tennessee Valley Authority Common Stock,$22.27,243551178.0,Utilities,Electric Utilities: Central
TVE,Tennessee Valley Authority,$21.75,17311391370.0,Utilities,Electric Utilities: Central
TVGN,Tevogen Bio Holdings Inc. Common Stock,$0.87,144519544.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TVGNW,Tevogen Bio Holdings Inc. Warrant,$0.025,4152860.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TVTX,Travere Therapeutics Inc. Common Stock,$7.34,558786992.0,Health Care,Biotechnology: Pharmaceutical Preparations
TW,Tradeweb Markets Inc. Class A Common Stock,$103.54,24453703731.0,Finance,Investment Bankers/Brokers/Service
TWI,Titan International Inc. (DE) Common Stock,$7.43,541429405.0,Industrials,Steel/Iron Ore
TWIN,Twin Disc Incorporated Common Stock,$12.71,177895553.0,Industrials,Industrial Machinery/Components
TWKS,Thoughtworks Holding Inc. Common Stock,$2.79,900929552.0,Technology,EDP Services
TWLO,Twilio Inc. Class A Common Stock,$56.82,9725978210.0,Technology,Computer Software: Prepackaged Software
TWN,Taiwan Fund Inc. (The) Common Stock,$41.09,0.0,Finance,Trusts Except Educational Religious and Charitable
TWO,Two Harbors Investment Corp,$12.93,1338182864.0,Real Estate,Real Estate Investment Trusts
TWO^A,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),$23.04,,,
TWO^B,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$22.40,,,
TWO^C,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$23.955,,,
TWOU,2U Inc. Common Stock,$0.2201,18523534.0,Technology,Computer Software: Prepackaged Software
TWST,Twist Bioscience Corporation Common Stock,$52.44,3053371388.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TXG,10x Genomics Inc. Class A Common Stock,$21.35,2555774895.0,Industrials,Biotechnology: Laboratory Analytical Instruments
TXMD,TherapeuticsMD Inc. Common Stock,$2.05,23641508.0,Health Care,Biotechnology: Pharmaceutical Preparations
TXN,Texas Instruments Incorporated Common Stock,$198.98,181167737411.0,Technology,Semiconductors
TXRH,Texas Roadhouse Inc. Common Stock,$171.71,11468620279.0,Consumer Discretionary,Restaurants
TXT,Textron Inc. Common Stock,$86.49,16493555905.0,Industrials,Aerospace
TY,Tri Continental Corporation Common Stock,$30.68,1667486686.0,Finance,Finance Companies
TY^,Tri Continental Corporation Preferred Stock,$44.33,,,
TYG,Tortoise Energy Infrastructure Corporation Common Stock,$33.28,396960612.0,Finance,Investment Managers
TYGO,Tigo Energy Inc. Common Stock,$1.74,105029233.0,Technology,Semiconductors
TYL,Tyler Technologies Inc. Common Stock,$478.58,20318241681.0,Technology,Computer Software: Prepackaged Software
TYRA,Tyra Biosciences Inc. Common Stock,$19.13,1005086451.0,Health Care,Biotechnology: Pharmaceutical Preparations
TZOO,Travelzoo Common Stock,$7.87,103081244.0,Consumer Discretionary,Advertising
U,Unity Software Inc. Common Stock,$17.91,7000333351.0,Technology,Computer Software: Prepackaged Software
UA,Under Armour Inc. Class C Common Stock,$6.64,2898344336.0,Consumer Discretionary,Apparel
UAA,Under Armour Inc. Class A Common Stock,$6.78,2959454006.0,Consumer Discretionary,Apparel
UAL,United Airlines Holdings Inc. Common Stock,$52.93,17403565603.0,Consumer Discretionary,Air Freight/Delivery Services
